t,u,y
313.30000000000274,0.03606617620815796,0.006720537179876552
313.40000000000276,0.03606617620815796,0.006687853855362913
313.5000000000028,0.03606617620815796,0.0066552780835861846
313.6000000000028,0.03606617620815796,0.006622983375377471
313.70000000000283,0.03606617620815796,0.006591119840966068
313.80000000000285,0.03606617620815796,0.006559816218183042
313.9000000000029,0.03606617620815796,0.006529181479772614
314.0000000000029,0.03606617620815796,0.006499306131464986
314.1000000000029,0.03606617620815796,0.00647026329335519
314.20000000000294,0.03606617620815796,0.006442109640062458
314.30000000000297,0.03606617620815796,0.006414886260965764
314.400000000003,0.03606617620815796,0.006388619489342131
314.500000000003,0.03606617620815796,0.0063633217382298895
314.60000000000304,0.03606617620815796,0.006338992371117368
314.70000000000306,0.03606617620815796,0.0063156186269779264
314.8000000000031,0.03606617620815796,0.006293176611625998
314.9000000000031,0.03606617620815796,0.006271632360208485
315.0000000000031,0.03606617620815796,0.0062509429701231994
315.10000000000315,-0.15707963267948966,0.00623105780131242
315.2000000000032,-0.15707963267948966,0.0018756402341784679
315.3000000000032,-0.15707963267948966,-0.001956674335252219
315.4000000000032,-0.15707963267948966,-0.0052851472073611174
315.50000000000324,-0.15707963267948966,-0.008143184985075286
315.60000000000326,-0.15707963267948966,-0.01055654059238037
315.7000000000033,-0.15707963267948966,-0.012563765751948779
315.8000000000033,-0.15707963267948966,-0.014219504631892055
315.90000000000333,-0.15707963267948966,-0.015579957639066127
316.00000000000335,-0.15707963267948966,-0.016696152221759193
316.1000000000034,-0.15707963267948966,-0.01761173140984025
316.2000000000034,-0.15707963267948966,-0.018362885130794298
316.3000000000034,-0.15707963267948966,-0.018978629240124206
316.40000000000344,-0.15707963267948966,-0.019480449592793964
316.50000000000347,-0.15707963267948966,-0.019886229954243138
316.6000000000035,-0.15707963267948966,-0.02021137095787049
316.7000000000035,-0.15707963267948966,-0.020468887955510162
316.80000000000354,-0.15707963267948966,-0.020669624837521466
316.90000000000356,-0.15707963267948966,-0.020822514941396305
317.0000000000036,-0.15707963267948966,-0.0209348494374744
317.1000000000036,-0.15707963267948966,-0.021012532423285796
317.2000000000036,-0.15707963267948966,-0.021060312990879244
317.30000000000365,-0.15707963267948966,-0.021081990754443936
317.4000000000037,-0.15707963267948966,-0.021080594673362454
317.5000000000037,-0.15707963267948966,-0.02105853668257514
